@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.568611807	4.546586795	4.474027505	4.128851595	4.692370499	4.530552246	4.544463652	4.570684347	4.569648614	4.604023922	4.610373149	4.501254997	4.206489069	4.752700135	4.522210362	4.531384738	4.556188715	4.580392317	-0.058498134
4.552927553	4.507661204	4.502133274	4.242868415	4.531627493	4.549761323	4.54764492	4.556083789	4.587110063	4.590028368	4.587893895	4.468908214	4.263949692	4.669907047	4.523925013	4.531866064	4.534123401	4.571738455	-0.048759665
4.585958566	4.553848091	4.487483342	4.271066274	4.693152263	4.544329246	4.558049778	4.563277181	4.587995227	4.616849875	4.613670222	4.513251474	4.319598351	4.739207967	4.562488666	4.55913108	4.55463669	4.583495519	-0.068278841
4.599657666	4.561762707	4.521288599	4.315653912	4.647729697	4.570078763	4.545981211	4.555479963	4.568006223	4.561552793	4.533073322	4.477090687	4.320979607	4.643421379	4.536401112	4.519650302	4.503758934	4.533073322	-0.03376363
4.633792017	4.557064185	4.563340356	4.410405482	4.554963343	4.560207194	4.54969185	4.528323516	4.566463732	4.562723183	4.556373956	4.483734772	4.386710796	4.671558667	4.504074456	4.517407987	4.522911578	4.540322247	-0.0109194
4.594352496	4.581120751	4.559369505	4.405742248	4.581120751	4.593340862	4.570821998	4.580095635	4.569786266	4.589343466	4.594479584	4.531033362	4.422757392	4.676097343	4.563259566	4.563259566	4.586249085	4.587281609	-0.013358833
4.593200859	4.61621338	4.558181833	4.456773432	4.573782773	4.566532612	4.574814233	4.559229502	4.579955632	4.560056181	4.564162963	4.519105577	4.467417327	4.658914119	4.557996448	4.541364048	4.552828478	4.559026845	0.016817785
4.609195959	4.553910643	4.566463109	4.492035239	4.572680746	4.598179323	4.586021118	4.587039967	4.592118698	4.553748727	4.530121537	4.518621149	4.48765231	4.640252361	4.554763441	4.538403158	4.548659658	4.54251839	0.036341572
4.626272743	4.55629996	4.57193342	4.497904993	4.581197511	4.632132135	4.588344045	4.601482182	4.596449459	4.547656659	4.53554753	4.52534336	4.395176265	4.597544753	4.543636553	4.52534336	4.536562243	4.521232357	0.054829036
4.596317865	4.571801826	4.597326438	4.498886365	4.672082242	4.60635811	4.602354101	4.608354119	4.603356607	4.518347233	4.489272503	4.509414171	4.433847969	4.557111776	4.527201201	4.508416664	4.50140612	4.49434608	0.098939948
4.642566578	4.536991953	4.593198212	4.572747602	4.63093854	4.617199365	4.590157156	4.606270294	4.594209846	4.557002488	4.55500847	4.549002446	4.540937886	4.571832221	4.55500847	4.551008464	4.547997925	4.54194952	0.052260327
4.631936144	4.635823418	4.600281671	4.597262041	4.600281671	4.656937446	4.595243877	4.600281671	4.602289704	4.528831004	4.522727222	4.537917387	4.541929429	4.487417219	4.5548585	4.542929929	4.537917387	4.541929429	0.062364284
4.578912092	4.636754735	4.611238139	4.580963375	4.599237995	4.612231681	4.600243526	4.592170828	4.606255568	4.496275098	4.50130276	4.519195882	4.527046756	4.448794559	4.506305272	4.511282883	4.510289341	4.510289341	0.100948798
4.545682653	4.677753319	4.617361229	4.722326409	4.612408272	4.634020115	4.62032127	4.634020115	4.622289775	4.467334631	4.496922588	4.494977062	4.599363394	4.429594303	4.472327153	4.492051658	4.488137759	4.487156886	0.137097526
4.591461993	4.693571795	4.652444503	4.784543573	4.611542989	4.592475678	4.641892847	4.622418034	4.632202848	4.47046397	4.483103905	4.510737869	4.609970626	4.415145695	4.474370225	4.493675844	4.484069622	4.478261281	0.156858439
4.62508585	4.649300108	4.657875673	4.789270059	4.627044714	4.577912026	4.645465012	4.631925153	4.631925153	4.471897388	4.481634564	4.516859529	4.613104725	4.381857056	4.469938524	4.492237073	4.472875384	4.488394609	0.155147326
4.637112926	4.653451588	4.669527584	4.761762941	4.626396798	4.587450288	4.641946188	4.630306871	4.628353746	4.529289826	4.529289826	4.553202969	4.576557604	4.411264748	4.512695985	4.530257412	4.521515249	4.535081348	0.108791623
4.646464119	4.604321676	4.652205762	4.646464119	4.592236937	4.628061663	4.647423352	4.61229779	4.623162094	4.537457116	4.546452679	4.571023939	4.499600933	4.391804363	4.55635375	4.557338486	4.561267764	4.571023939	0.063857039
4.639731976	4.63779774	4.632945717	4.622187667	4.593257969	4.612306164	4.635859755	4.590216912	4.617259121	4.519631948	4.502416333	4.53457991	4.527631991	4.373979195	4.548332582	4.542461724	4.536556195	4.552227427	0.08169058
4.653419445	4.648641605	4.624403869	4.617510686	4.610569657	4.676040579	4.629298642	4.589452733	4.626364654	4.525224186	4.519295315	4.524238479	4.452706461	4.362994986	4.532097066	4.524238479	4.528175492	4.536977505	0.095246541
4.633056484	4.701660175	4.615391648	4.543565914	4.65708455	4.572918126	4.628180804	4.59438037	4.619344222	4.509703002	4.497856861	4.494873269	4.44378964	4.323645328	4.526248391	4.506754597	4.508721166	4.507738365	0.11456007
4.630107535	4.653252251	4.59738275	4.620303534	4.637882112	4.611396994	4.630107535	4.60040238	4.626197461	4.487540117	4.485571613	4.468680998	4.494399527	4.331420933	4.505084427	4.496350747	4.496350747	4.492444492	0.134731922
4.657810412	4.615168293	4.588071803	4.662543029	4.638652738	4.634776764	4.643476674	4.614177704	4.645399752	4.468131253	4.465191516	4.452351833	4.513093394	4.309403906	4.489429251	4.475928564	4.472037508	4.483665546	0.158848201
4.630091709	4.631066843	4.587235126	4.604398596	4.613367266	4.638833872	4.648458586	4.608394605	4.654189261	4.47883528	4.47883528	4.452114245	4.450106212	4.308936244	4.4807865	4.4807865	4.48855353	4.49721993	0.150280343
4.574985588	4.65423496	4.566703967	4.566703967	4.625247423	4.597412624	4.635974001	4.616384736	4.633059963	4.512274885	4.520148942	4.469887107	4.44059631	4.343692504	4.523085801	4.511286254	4.524062841	4.525038927	0.105098481
4.561418719	4.638805383	4.550914421	4.570779162	4.611352679	4.583124998	4.601362585	4.611352679	4.632012538	4.496948792	4.525965335	4.461821213	4.468110542	4.351893678	4.519038043	4.501001482	4.507049888	4.521022171	0.093308177
4.578946683	4.629983271	4.547661546	4.528409614	4.676680655	4.590177021	4.604290158	4.591191734	4.628030146	4.48201273	4.520208327	4.427262215	4.333141803	4.351988062	4.502297401	4.479961447	4.503300913	4.510297443	0.098985237
4.603271222	4.65215681	4.571716441	4.477439853	4.670124197	4.606272725	4.621146574	4.594212277	4.63580243	4.473649679	4.503592036	4.420595116	4.269821917	4.360037266	4.49271699	4.466532211	4.49072694	4.496685249	0.118538306
4.62503617	4.637700733	4.579915734	4.452082363	4.673826334	4.649250428	4.628950069	4.587069572	4.635762747	4.490297398	4.520856701	4.442107654	4.231230993	4.406828742	4.502237838	4.486285357	4.501248229	4.533399074	0.113935644
4.615336015	4.695226389	4.56352148	4.458045097	4.630078297	4.584162048	4.612361298	4.599367612	4.627147176	4.481064072	4.504780599	4.413855322	4.245341739	4.386753393	4.472023327	4.460861365	4.496937421	4.506731819	0.124321612
4.615147488	4.689538305	4.569569979	4.416455032	4.670984897	4.605197157	4.618113382	4.587033186	4.631839088	4.472924003	4.471930461	4.409378038	4.257693451	4.397669549	4.46294388	4.453875808	4.481821739	4.497447057	0.139248767
4.598177975	4.726534875	4.560205224	4.453216233	4.685860493	4.608198099	4.629895203	4.592117351	4.622059707	4.481512577	4.473552336	4.424412461	4.324052828	4.434850969	4.481512577	4.463512091	4.502111638	4.501140293	0.132649754
4.61619162	4.678502142	4.555010464	4.509841495	4.659739866	4.678502142	4.627013172	4.596210936	4.629944293	4.485952828	4.479946804	4.432661531	4.407073781	4.455555351	4.506694312	4.474914081	4.506694312	4.496871051	0.121296855
4.613218131	4.608245471	4.565469092	4.529448248	4.675708425	4.618166187	4.622107079	4.588103803	4.622107079	4.512503886	4.49320415	4.468280742	4.44917188	4.477699964	4.526490128	4.506449377	4.545163889	4.532424863	0.086728004
4.585341941	4.551088463	4.570953204	4.510134464	4.692639355	4.590431011	4.61450439	4.578173452	4.629261175	4.537341455	4.547514482	4.498774924	4.432889411	4.527063872	4.564574605	4.541423093	4.568546805	4.562582573	0.045957585
