@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.638725435	4.772498578	4.564468664	4.41170591	4.582022032	4.571733875	4.595240323	4.616230599	4.606290159	4.48201273	4.520208327	4.427262215	4.333141803	4.351988062	4.502297401	4.479961447	4.503300913	4.510297443	0.098985237
4.646415168	4.685931128	4.613241394	4.342608915	4.501023203	4.595222889	4.582004598	4.590159587	4.655966339	4.473649679	4.503592036	4.420595116	4.269821917	4.360037266	4.49271699	4.466532211	4.49072694	4.496685249	0.118538306
4.634792345	4.634792345	4.612209156	4.300066156	4.470558639	4.594172595	4.581964915	4.590119905	4.654975634	4.490297398	4.520856701	4.442107654	4.231230993	4.406828742	4.502237838	4.486285357	4.501248229	4.533399074	0.113935644
4.61830191	4.583140076	4.565604815	4.304280592	4.56352148	4.601377663	4.579041709	4.630078297	4.629102211	4.481064072	4.504780599	4.413855322	4.245341739	4.386753393	4.472023327	4.460861365	4.496937421	4.506731819	0.124321612
4.651126089	4.537988407	4.553903862	4.349013751	4.506481184	4.586014337	4.569569979	4.602192648	4.653987321	4.472924003	4.471930461	4.409378038	4.257693451	4.397669549	4.46294388	4.453875808	4.481821739	4.497447057	0.139248767
4.652086176	4.577831393	4.570611145	4.401861666	4.558110983	4.593130009	4.577831393	4.583978954	4.655895704	4.481512577	4.473552336	4.424412461	4.324052828	4.434850969	4.481512577	4.463512091	4.502111638	4.501140293	0.132649754
4.642547465	4.515326973	4.570660235	4.544439541	4.721255356	4.661632014	4.578907705	4.60525168	4.683138219	4.485952828	4.479946804	4.432661531	4.407073781	4.455555351	4.506694312	4.474914081	4.506694312	4.496871051	0.121296855
4.605249962	4.550793776	4.576850487	4.507637133	4.638684738	4.696004325	4.569622784	4.607247964	4.66351887	4.512503886	4.49320415	4.468280742	4.44917188	4.477699964	4.526490128	4.506449377	4.545163889	4.532424863	0.086728004
4.562637147	4.493495145	4.530821102	4.493495145	4.697211837	4.648604138	4.563680444	4.603542646	4.663813557	4.537341455	4.547514482	4.498774924	4.432889411	4.527063872	4.564574605	4.541423093	4.568546805	4.562582573	0.045957585
4.53488761	4.514290676	4.540238077	4.397055135	4.598285459	4.696977262	4.559266135	4.586127255	4.666405173	4.560658079	4.581192681	4.526899599	4.459208761	4.537572059	4.581192681	4.564798872	4.594317554	4.591303991	0.007988011
4.53147769	4.580831538	4.55277775	4.422402593	4.484085902	4.626885722	4.568460246	4.606123731	4.61606417	4.544976174	4.563495222	4.507954495	4.470628538	4.520802638	4.581677541	4.548086597	4.572627706	4.56654866	0.022446189
4.546490017	4.597146841	4.578835038	4.527217472	4.651107945	4.587015042	4.545429009	4.591080089	4.623018931	4.551186983	4.596718367	4.516428349	4.511054881	4.556349617	4.578753812	4.549114443	4.575728092	4.569649045	0.019400586
4.562571686	4.556288943	4.556288943	4.512266806	4.539339385	4.598454573	4.543603784	4.586296368	4.611461259	4.556669407	4.576047882	4.528469105	4.530585508	4.578066046	4.578066046	4.554607551	4.582090196	4.582090196	0.01938097
4.562351294	4.607673159	4.536736233	4.463874885	4.867788402	4.638414301	4.561296998	4.612695772	4.617693283	4.584285603	4.586328504	4.553130435	4.485492883	4.620434117	4.60151867	4.577102401	4.594458631	4.59849904	0.008166563
4.578040999	4.643670908	4.539272393	4.453425839	4.593339615	4.668386995	4.532841503	4.579068221	4.61238781	4.599991907	4.585558667	4.544217327	4.531145245	4.617242462	4.608146896	4.592801327	4.614219789	4.614219789	-0.017848338
4.558286002	4.440502966	4.541372279	4.564555615	4.820488989	4.665531532	4.528496565	4.571820826	4.612353223	4.643253624	4.640181425	4.576668019	4.658474618	4.656458488	4.665499233	4.623635029	4.644275596	4.655448897	-0.060121623
4.521809261	4.481892653	4.51088019	4.579873062	4.787512427	4.697770051	4.528309826	4.567489003	4.588044711	4.642959526	4.636716009	4.588604112	4.688583251	4.677621507	4.665524586	4.62727703	4.655330818	4.656354883	-0.07443264
4.526367611	4.466148751	4.547781705	4.624232572	4.791890385	4.644631531	4.517671904	4.547781705	4.609402839	4.638782838	4.64814328	4.599353116	4.692685056	4.684732728	4.677722183	4.635643118	4.658442033	4.64814328	-0.077323907
4.528448697	4.440455098	4.547700629	4.464917588	4.696084105	4.69699693	4.550873556	4.563465537	4.576930267	4.649864967	4.650901773	4.620389148	4.576714085	4.700431856	4.679504336	4.641531585	4.659157754	4.641531585	-0.081199209
4.538149612	4.371971141	4.541356456	4.325390923	4.75914954	4.627210992	4.525218397	4.549858101	4.558288077	4.697564673	4.698620082	4.670810804	4.549904675	4.741970523	4.758002931	4.693331863	4.711198865	4.688015529	-0.145592407
4.488757306	4.457950534	4.508780222	4.320272167	4.761439805	4.662616189	4.503258396	4.551890345	4.573800455	4.686419544	4.67994703	4.642456421	4.548269206	4.701361124	4.736744628	4.688567773	4.717126033	4.694984907	-0.153699115
4.463690883	4.403138264	4.494322887	4.341288902	4.726586733	4.701473305	4.514235049	4.572731256	4.593181866	4.655762844	4.665445545	4.607026732	4.546189262	4.702233718	4.689772498	4.665445545	4.686632778	4.6792682	-0.128469938
4.491178064	4.402126286	4.512254828	4.386066645	4.709827226	4.704407158	4.507854381	4.54146188	4.560469844	4.642585414	4.654318882	4.607647363	4.576042023	4.664867503	4.679451095	4.649002548	4.664867503	4.668010512	-0.107540668
4.522239365	4.494689413	4.51678976	4.404728031	4.740151866	4.561669086	4.502480215	4.549050622	4.580303165	4.673345557	4.661748168	4.628321876	4.598269531	4.688946497	4.687913973	4.663866813	4.67961517	4.682735297	-0.114816191
4.529400859	4.508691672	4.513087283	4.390770961	4.715849092	4.578858597	4.515277865	4.548632221	4.581933945	4.714390576	4.68568047	4.661661848	4.614141595	4.732053372	4.733082709	4.705969473	4.717530296	4.712291939	-0.156279611
4.552016992	4.482119552	4.560420403	4.393461407	4.674943831	4.691595465	4.511107089	4.545667764	4.61437751	4.70999414	4.704711508	4.680045378	4.615000033	4.692990543	4.731881413	4.70999414	4.711047326	4.715249013	-0.156922852
4.565131653	4.607908032	4.578568548	4.444743771	4.63058027	4.624715151	4.509502339	4.54303712	4.559915157	4.756558423	4.748074809	4.734133564	4.656697248	4.740592144	4.757613832	4.759721314	4.761824365	4.758668128	-0.206102085
4.532686646	4.415306755	4.575828529	4.443914189	4.657849789	4.522962097	4.503224614	4.547628226	4.575828529	4.771188318	4.739715291	4.769049279	4.689987532	4.772256123	4.793376233	4.783927343	4.77011937	4.775452716	-0.232070781
4.560279424	4.481978574	4.640643934	4.441580697	4.698767133	4.693287667	4.50876589	4.514257391	4.574817582	4.77488969	4.773821885	4.781272691	4.680965956	4.784448977	4.790771443	4.790771443	4.779149548	4.77488969	-0.234684897
4.542290589	4.465968322	4.68219143	4.487572345	4.711390585	4.60922241	4.535880311	4.522935146	4.600217847	4.751432516	4.743989632	4.777570962	4.692527813	4.793947991	4.766154128	4.782717654	4.749311625	4.749311625	-0.20383124
4.589746797	4.410061357	4.697439617	4.498388191	4.707417024	4.657452885	4.576460961	4.546171439	4.547231322	4.74961042	4.724399	4.774201823	4.707231197	4.830291289	4.756845593	4.780256332	4.736033188	4.713703711	-0.181413969
4.581776672	4.532422824	4.717610739	4.600051292	4.730055344	4.752763743	4.601056822	4.543129564	4.56524737	4.75969549	4.732582255	4.792086986	4.789094465	4.868752868	4.767892257	4.80101119	4.741003357	4.712293251	-0.182025601
4.596181392	4.454399247	4.710482647	4.585019429	4.785875636	4.722115888	4.618138362	4.503189411	4.629914749	4.76849332	4.71990932	4.801948036	4.807912269	4.901509116	4.795948018	4.814825877	4.752908589	4.744496342	-0.193730391
4.541261752	4.433291817	4.695107786	4.585064374	4.835584837	4.677587743	4.623107	4.54869673	4.580974389	4.771703024	4.729278847	4.814392433	4.823307797	4.902895235	4.809404892	4.835072638	4.7768817	4.762313284	-0.20413781
4.533770248	4.435663465	4.701485107	4.649283135	4.718594935	4.671989882	4.60526625	4.520797093	4.553972955	4.748647074	4.729477158	4.80104735	4.908208047	4.862201774	4.799043342	4.825764377	4.757050485	4.746535141	-0.196781601
4.516391996	4.527261668	4.646365153	4.656866443	4.626984702	4.622080327	4.591124286	4.517484296	4.587059239	4.745730653	4.764658663	4.795430322	4.924152187	4.836009862	4.801472636	4.840847801	4.75838905	4.744668518	-0.200257448
