@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.606414422	4.615365253	4.652298508	4.703448662	4.550958736	4.607412925	4.620303534	4.613383092	4.585212215	4.487540117	4.485571613	4.468680998	4.494399527	4.331420933	4.505084427	4.496350747	4.496350747	4.492444492	0.134731922
4.628934489	4.640585106	4.618134187	4.714072367	4.531571422	4.598193347	4.612193576	4.613186132	4.635747167	4.468131253	4.465191516	4.452351833	4.513093394	4.309403906	4.489429251	4.475928564	4.472037508	4.483665546	0.158848201
4.627160588	4.64076624	4.600386555	4.653236426	4.633986553	4.606398597	4.626181636	4.594338149	4.645580886	4.47883528	4.47883528	4.452114245	4.450106212	4.308936244	4.4807865	4.4807865	4.48855353	4.49721993	0.150280343
4.603442793	4.65423496	4.615395126	4.639846222	4.641776725	4.597412624	4.608440305	4.632086727	4.662769862	4.512274885	4.520148942	4.469887107	4.44059631	4.343692504	4.523085801	4.511286254	4.524062841	4.525038927	0.105098481
4.622227724	4.614330348	4.639772034	4.668345406	4.637837797	4.588224448	4.604370107	4.610358148	4.677691268	4.496948792	4.525965335	4.461821213	4.468110542	4.351893678	4.519038043	4.501001482	4.507049888	4.521022171	0.093308177
4.623130577	4.641622588	4.633878116	4.658831426	4.557150283	4.584067022	4.6102782	4.5881445	4.660725366	4.48201273	4.520208327	4.427262215	4.333141803	4.351988062	4.502297401	4.479961447	4.503300913	4.510297443	0.098985237
4.615223555	4.604272724	4.594212277	4.637740415	4.651202156	4.595222889	4.603271222	4.59824861	4.638708001	4.473649679	4.503592036	4.420595116	4.269821917	4.360037266	4.49271699	4.466532211	4.49072694	4.496685249	0.118538306
4.62503617	4.641565472	4.618149768	4.461363172	4.688655151	4.591134618	4.600221001	4.604233042	4.647334718	4.490297398	4.520856701	4.442107654	4.231230993	4.406828742	4.502237838	4.486285357	4.501248229	4.533399074	0.113935644
4.65035905	4.624207439	4.638820461	4.690645529	4.78436834	4.587221714	4.615336015	4.606385185	4.663654593	4.481064072	4.504780599	4.413855322	4.245341739	4.386753393	4.472023327	4.460861365	4.496937421	4.506731819	0.124321612
4.633784614	4.64441787	4.669110482	4.66535108	4.855177362	4.564375162	4.659685342	4.641529086	4.676587153	4.472924003	4.471930461	4.409378038	4.257693451	4.397669549	4.46294388	4.453875808	4.481821739	4.497447057	0.139248767
4.643461302	4.656845823	4.625005217	4.688624198	4.710463101	4.580909897	4.629895203	4.670053562	4.678453052	4.481512577	4.473552336	4.424412461	4.324052828	4.434850969	4.481512577	4.463512091	4.502111638	4.501140293	0.132649754
4.662576747	4.642547465	4.642547465	4.701470538	4.732765001	4.599233608	4.633839137	4.624073434	4.675710144	4.485952828	4.479946804	4.432661531	4.407073781	4.455555351	4.506694312	4.474914081	4.506694312	4.496871051	0.121296855
4.642545747	4.671037702	4.585047254	4.629942574	4.766518109	4.588103803	4.639651388	4.624071716	4.638684738	4.512503886	4.49320415	4.468280742	4.44917188	4.477699964	4.526490128	4.506449377	4.545163889	4.532424863	0.086728004
4.634132105	4.637043315	4.581251956	4.629261175	4.76425634	4.608540157	4.631212395	4.604544148	4.641876578	4.537341455	4.547514482	4.498774924	4.432889411	4.527063872	4.564574605	4.541423093	4.568546805	4.562582573	0.045957585
4.628049561	4.656953307	4.578966099	4.600297532	4.775052849	4.613278244	4.622167191	4.592224834	4.679489472	4.560658079	4.581192681	4.526899599	4.459208761	4.537572059	4.581192681	4.564798872	4.594317554	4.591303991	0.007988011
4.640491374	4.665278153	4.590010592	4.660558937	4.742274068	4.602119721	4.639525657	4.6130924	4.707680819	4.544976174	4.563495222	4.507954495	4.470628538	4.520802638	4.581677541	4.548086597	4.572627706	4.56654866	0.022446189
4.669092339	4.596138268	4.576779539	5.035661884	4.730047995	4.597146841	4.623018931	4.558087406	4.688600621	4.551186983	4.596718367	4.516428349	4.511054881	4.556349617	4.578753812	4.549114443	4.575728092	4.569649045	0.019400586
